oai:openimages.eu:1049301|"Stengels van de kleine klaver"||"Angiospermae;Embryophyta;Leguminosae;Spermatopsida;bedektzadigen;buitenopname;close;cultuurlandschappen;exterieur;flora;klavers;kleine klaver;landplanten;najaar;ochtend;planten;rifolium;rifolium dubium;totaal;vlinderbloemigen;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Enkele stengels van de kleine klaver met blaadjes en hier en daar een bloemtrosje. Samengestedle clip. Beweging door wind."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049301|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049321.1049305.VKH0350_019_4-NAT00Z034MW.mp4
oai:openimages.eu:1049278|"Een groepje van het herfsttijloos"||"Angiospermae;Colchicaceae;Colchicum;Colchicum autumnale;Embryophyta;Spermatopsida;bedektzadigen;buitenopname;cultuurlandschappen;exterieur;flora;herfsttijloos;herfsttijloosfamilie;landplanten;najaar;ochtend;planten;totaal;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een groepje bloeiende herfsttijloos in het gras. Ook is er witte klaver te zien. Sommige bloemen van het herfsttijloos zijn verwelkt. Andere bloemen bloeien, maar nog heel uitbundig. Beweging door wind. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049278|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049293.1049282.VKH0350_062_2-NAT00Z034MZ.mp4
oai:openimages.eu:1049233|"Herfsttijloos in het gras"||"Angiospermae;Colchicaceae;Colchicum;Colchicum autumnale;Embryophyta;Spermatopsida;bedektzadigen;buitenopname;cultuurlandschappen;exterieur;flora;herfsttijloos;herfsttijloosfamilie;landplanten;landschappen;najaar;ochtend;planten;totaal;wijd;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een flinke groep van het herfsttijloos zwiept in de wind. Eerst is een flink aantal bloeiend herfsttijloos te zien op op een talud langs een vaart. Daarna zijn de planten te zien op een grasveld. De wind is krachtig. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049233|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049248.1049237.VKH0350_074_3-NAT00Z034N2.mp4
oai:openimages.eu:1049239|"Een bloeiende herfsttijloos"||"Angiospermae;Colchicaceae;Colchicum;Colchicum autumnale;Embryophyta;Spermatopsida;bedektzadigen;buitenopname;close;cultuurlandschappen;exterieur;flora;herfsttijloos;herfsttijloosfamilie;landplanten;najaar;ochtend;planten;totaal;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een bloeiende bloem van het herfsttijloos in het gras. De bloem staat op een lange bloemstengel en wiegt in de wind. Er zijn achtereenvolgens twee bloemen te zien. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049239|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049259.1049244.VKH0350_073_2-NAT00Z034N0.mp4
oai:openimages.eu:1049179|"Een aantal bloemhoofden van de echte kamille"||"Angiospermae;Asteraceae;Embryophyta;Matricaria;Matricaria recutita;Spermatopsida;bedektzadigen;bewolkt;bossen;braakliggende grond;buitenopname;close;composieten;cultuurlandschappen;echte kamille;exterieur;flora;kamille;landplanten;middag;planten;zaadplanten;zomer"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een aantal bloemhoofden van de echte kamille wiegt in de wind. De bloemhoofden staan op stelen. De witte lintbloemen en de gele buisbloempjes zijn goed herkenbaar. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049179|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049194.1049183.VKH0415_093_3-NAT00Z0350G.mp4
oai:openimages.eu:1049185|"Een zee van bloeiende echte kamille"||"Angiospermae;Asteraceae;Embryophyta;Matricaria;Matricaria recutita;Spermatopsida;bedektzadigen;bewolkt;bossen;braakliggende grond;buitenopname;composieten;cultuurlandschappen;echte kamille;exterieur;flora;kamille;landplanten;middag;planten;totaal;zaadplanten;zomer"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een grote groep bloeiende bloemen van de echte kamille vult het beeld. De bloemen wiegen in de wind. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049185|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049205.1049189.VKH0415_090_2-NAT00Z034X1.mp4
oai:openimages.eu:1049031|"Tak van zwarte els met details"||"Alnus;Alnus glutinosa;Angiospermae;Betulaceae;Embryophyta;Spermatopsida;bedektzadigen;berkenfamilie;bomen;broekbossen;buitenopname;close;els;exterieur;flora;landplanten;middag;moerassen;najaar;planten;totaal;vennen;zaadplanten;zwarte els"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een uiteinde van een tak van de zwarte els met bladeren en katjes. Vervolgens komen de bladeren en de katjes in navolgende kaders opnieuw in beeld. Eerst zijn er vooral mannelijke katjes te zien, daarna een tak met enkele vrouwelijke in ontwikkeling. Vervolgens is het blad van de zwarte els vol in beeld. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049031|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049047.1049035.VKH0420_084_6-NAT00Z034RZ.mp4
oai:openimages.eu:1049038|"Vrouwelijke katjes van de zwarte els"||"Alnus;Alnus glutinosa;Angiospermae;Betulaceae;Embryophyta;Spermatopsida;bedektzadigen;berkenfamilie;bomen;broekbossen;buitenopname;close;els;exterieur;flora;landplanten;middag;moerassen;najaar;planten;vennen;zaadplanten;zwarte els"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Onrijpe vrouwelijke katjes van de zwarte els in close-up. In een aantal opeenvolgende kaders komen enkele vrouwelijke katjes nadrukkelijker in beeld. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049038|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049059.1049042.VKH0420_083_3-NAT00Z03510.mp4
oai:openimages.eu:1049010|"Een groep zwarte elzen in een landschap"||"Alnus;Alnus glutinosa;Angiospermae;Betulaceae;Embryophyta;Spermatopsida;bedektzadigen;berkenfamilie;bomen;broekbossen;buitenopname;els;exterieur;flora;landplanten;landschappen;middag;moerassen;najaar;planten;vennen;wijd;zaadplanten;zwarte els"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een flinke groep zwarte elzen aan een bosrand met nog meer zwarte elzen. Er is een dode boom te zien, met daarnaast de elzen. Hier en daar staat een berk. Op de voorgrond groeit pitrus. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1049010|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/49/1049019.1049014.VKH0423_004_2-NAT00Z034Y7.mp4
oai:openimages.eu:1048941|"Zomereiken in landschap"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;eiken;exterieur;flora;landplanten;landschappen;middag;najaar;napjesdragersfamilie;planten;weilanden;wijd;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een aantal zomereiken in een landschap. De zomereiken beginnen herfstkleuren te krijgen. De bomen staan als een brede strook in een grassige weide. Het gras is verdroogd. In de achtergrond is een bomenrij zichtbaar. Ook zijn in de verte enkele grazende Schotse hooglanders te zien. Eerst is de groep bomen te zien. Vervolgens beweegt de camera (pan) van links naar rechts en brengt andee bomen in beeld waaronder berken in herfsttooi. Het geheel steekt af tegen de blauwe lucht. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048941|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048967.1048946.VKH0423_017_3-NAT00Z0351C.mp4
oai:openimages.eu:1048959|"Stammen van de zwarte els"||"Alnus;Alnus glutinosa;Angiospermae;Betulaceae;Embryophyta;Spermatopsida;bedektzadigen;berkenfamilie;bomen;broekbossen;buitenopname;close;els;exterieur;flora;landplanten;middag;moerassen;najaar;planten;totaal;vennen;zaadplanten;zwarte els"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"De stammen van de zwarte els. Eerst is een groepje stammen verticaal in beeld. Vervolgens komen enkele stammen nadrukkelijker in beeld, zodat de structuur van de bast goed zichtbaar wordt. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048959|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048978.1048963.VKH0423_008_4-NAT00Z0351B.mp4
oai:openimages.eu:1048935|"Stammen van zomereiken"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;eiken;exterieur;flora;landplanten;middag;najaar;napjesdragersfamilie;planten;totaal;weilanden;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een groep stammen en takken van de zomereik in een landschap. De camera staat tussen de bomen en beweegt van links naar rechts. In de achtergrond is een graslandschap te zien, met een bomenrij."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048935|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048950.1048939.VKH0423_030_2-NAT00Z0352M.mp4
oai:openimages.eu:1048911|"Bladeren van de zomereik tegen de lucht"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;eiken;exterieur;flora;landplanten;middag;najaar;napjesdragersfamilie;planten;totaal;weilanden;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een overhangende tak van de zomereik met bladeren steekt af tegen de blauwe lucht. In beeld met tegenlicht, zodat er lichtbreking zichtbaar is. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048911|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048920.1048915.VKH0423_033_2-NAT00Z034Y8.mp4
oai:openimages.eu:1048888|"Bladeren van de zomereik in close-up"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;close;eiken;exterieur;flora;landplanten;middag;najaar;napjesdragersfamilie;planten;totaal;weilanden;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Bladeren van de zomereik in close-up. Eerst is een groepje bladeren aan een tak te zien. De tak 'loopt' van het beeld weg. De dichte bebladering van de tak is goed te zien. Daarna komt een enkele blad aan een takje in beeld. Het is goed te zien dat de bladrand onregelmatig gelobd is. het bladsteeltje is heel erg kort. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048888|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048897.1048892.VKH0423_038_3-NAT00Z0352N.mp4
oai:openimages.eu:1048841|"Vruchten van de zomereik"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;close;eiken;exterieur;extreem close;flora;landplanten;middag;najaar;napjesdragersfamilie;planten;totaal;weilanden;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Tussen de dorre bladeren en dode takresten liggen enkele gesteelde vruchten van de zomereik. De eikels zitten nog in hun napje. Aan de steeltjes zitten ook lege napjes. De vruchten (eikels) en napjes komen in opeenvolgende kaders steeds nadrukkelijker in beeld. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048841|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048856.1048845.VKH0423_049_7-NAT00Z034S1.mp4
oai:openimages.eu:1048847|"Bast van de zomereik"||"Angiospermae;Embryophyta;Fagaceae;Quercus;Quercus robur;Spermatopsida;bedektzadigen;bomen;bossen;buitenopname;close;eiken;exterieur;flora;landplanten;middag;najaar;napjesdragersfamilie;planten;weilanden;zaadplanten;zomereik"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"De bast van de zomereik. De groeven in de bast zijn goed in beeld. De bast is overwegend groen en plaatselijk bemost. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048847|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048867.1048851.VKH0423_043_2-NAT00Z034YA.mp4
oai:openimages.eu:1048817|"Bloemhoofdjes van de witte klaver"||"Angiospermae;Embryophyta;Leguminosae;Spermatopsida;Trifolium repens;bedektzadigen;buitenopname;close;cultuurlandschappen;exterieur;flora;klavers;landplanten;najaar;ochtend;planten;rifolium;vlinderbloemigen;witte klaver;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een aantal verschillende bloemhoofdjes van de witte klaver. De trosvormige samenstelling is goed te zien. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048817|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048826.1048821.VKH0348_006_3-NAT00Z034M2.mp4
oai:openimages.eu:1048796|"Witte klaver tussen gras"||"Angiospermae;Embryophyta;Leguminosae;Spermatopsida;Trifolium repens;bedektzadigen;buitenopname;close;cultuurlandschappen;exterieur;flora;klavers;landplanten;najaar;ochtend;planten;rifolium;totaal;vlinderbloemigen;wijd;witte klaver;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een groep witte klaver groeit tussen het gras. Het is een dichte groep. De bleke vlekken op het blad zijn goed herkenbaar. Boven de blaadjes steken tal van witte bloemen uit. Op een van de bloemen wordt vervolgens ingezoomd. De bloem komt dan vol in beeld. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2012-01-01|https://www.openbeelden.nl/media/1048796|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048805.1048800.VKH0348_003_2-NAT00Z034LZ.mp4
oai:openimages.eu:1048774|"Bloemen van de gewone vlier"||"Adoxaceae;Angiospermae;Embryophyta;Sambucus;Sambucus nigra;Spermatopsida;bedektzadigen;bossen;buitenopname;close;exterieur;flora;gewone  vlier;landplanten;middag;moerassen;muskuskruidfamilie;planten;totaal;vennen;vlier;zaadplanten;zomer"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Bloemschermen van de gewone vlier in diverse kaders. Eerst is een scherm te zien waarbij de bloemen beginnen af te vallen. Op de achtergrond is een scherm zichtbaar waarbij de bloemen nog volop bloeien. Vervolgens verschuift de focus naar dit achterliggende scherm. Daarna komt een bloemscherm frontaal in beeld. Hierbij zijn de gele helmknoppen die uit de witte bloemen naar boven steken goed te zien. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048774|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048783.1048778.VKH0343_035_3-NAT00Z034LA.mp4
oai:openimages.eu:1048748|"Een begraasd landschap met boterbloem"||"Angiospermae;Embryophyta;Ranunculaceae;Ranunculus spec;Spermatopsida;bedektzadigen;bossen;boterbloem spec;buitenopname;exterieur;flora;landplanten;landschappen;ochtend;planten;ranonkelfamilie;vennen;voorjaar;wijd;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een weids landschap met een zee aan boterbloemen tussen het gras. In de achtergrond zijn bloemen en struiken te zien, waaronder de populier en bloeiende meidoorn. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048748|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048757.1048752.VKH0375_043_3-NAT00Z034N8.mp4
oai:openimages.eu:1048726|"Boterbloemen in het gras"||"Angiospermae;Embryophyta;Ranunculaceae;Ranunculus spec;Spermatopsida;bedektzadigen;bossen;boterbloem spec;buitenopname;exterieur;flora;landplanten;ochtend;planten;ranonkelfamilie;totaal;vennen;voorjaar;wijd;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een zee aan boterbloemen spec in een begraasde weide. Eerst zijn de boterbloemen schuin van bovenaf te zien. Daarna wordt het beeld verder ingekaderd en is te zien van uit lagere standpunten. Diverse kaders, Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048726|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048735.1048730.VKH0375_049_3-NAT00Z034NA.mp4
oai:openimages.eu:1048677|"Bloemen van boterbloem spec in close-up"||"Angiospermae;Embryophyta;Ranunculaceae;Ranunculus spec;Spermatopsida;bedektzadigen;bossen;boterbloem spec;buitenopname;close;exterieur;extreem close;flora;landplanten;ochtend;planten;ranonkelfamilie;vennen;voorjaar;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"De bloem van een boterbloem spec vol in beeld. Eerst is de bloem tweemaal vanaf de flank te zien in verschillende kaders. De nerven in de gele kroonbladeren en de beharing op de lichtbruine kelkbladeren zijn goed herkenbaar. Vervolgens komt de bloem in opeenvolgende kaders steeds meer van bovenaf in beeld. De gebogen gele meeldraden verbergen de stijl. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048677|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048693.1048681.VKH0375_081_5-NAT00Z034NI.mp4
oai:openimages.eu:1048684|"Bloemstengels van de boterbloem spec"||"Angiospermae;Embryophyta;Ranunculaceae;Ranunculus spec;Spermatopsida;bedektzadigen;bossen;boterbloem spec;buitenopname;close;exterieur;flora;landplanten;ochtend;planten;ranonkelfamilie;totaal;vennen;voorjaar;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Enkele bloemstengels van de boterbloem spec met bloeiende bloemen en gesloten bloemknoppen. De bloemstengels en bloemen komen in achtereenvolgende kaders steeds nadrukkelijker in beeld. De bloemen zijn in verschillende stadia van rijpheid. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048684|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048704.1048689.VKH0375_061_4-NAT00Z034NH.mp4
oai:openimages.eu:1048654|"Stekelige vrucht van de boterbloem spec"||"Angiospermae;Embryophyta;Ranunculaceae;Ranunculus spec;Spermatopsida;bedektzadigen;bossen;boterbloem spec;buitenopname;exterieur;extreem close;flora;landplanten;ochtend;planten;ranonkelfamilie;vennen;voorjaar;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"De stekelige vrucht van de boterbloem. Eerst is de vrucht deels in beeld, samen met een 'oud' bleek kroonblad. De vrucht is in ontwikkeling. Daarna is de vrucht op de bloemsteel zichtbaar. De bladeren van de bloem zijn verdwenen. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048654|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048663.1048658.VKH0375_097_2-NAT00Z034NK.mp4
oai:openimages.eu:1048632|"Weide vol bloeiende paardenbloemen spec"||"Angiospermae;Asteraceae;Embryophyta;Spermatopsida;Taraxacum spec;bedektzadigen;buitenopname;composieten;cultuurlandschappen;exterieur;flora;landplanten;landschappen;ochtend;paardebloem spec;planten;totaal;voorjaar;weilanden;wijd;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een begraasde weide vol bloeiende paardenbloemen. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048632|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048641.1048636.VKH0378_038_3-NAT00Z034OF.mp4
oai:openimages.eu:1048580|"Paardenbloem spec in pluis"||"Angiospermae;Asteraceae;Embryophyta;Spermatopsida;Taraxacum spec;bedektzadigen;buitenopname;close;composieten;cultuurlandschappen;exterieur;extreem close;flora;landplanten;ochtend;paardebloem spec;planten;totaal;voorjaar;weilanden;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een paardenbloem spec in pluis. In een opeenvolgende reeks kaders komt de pluis steeds nadrukkelijker in beeld."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048580|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048595.1048584.VKH0378_045_5-NAT00Z034OH.mp4
oai:openimages.eu:1048586|"Bloemen van paardenbloem in diverse stadia van ontwikkeling"||"Angiospermae;Apidae spec;Asteraceae;Embryophyta;Spermatopsida;Taraxacum spec;bedektzadigen;bijen spec;buitenopname;close;composieten;cultuurlandschappen;exterieur;extreem close;fauna;flora;insecten;landplanten;ochtend;paardebloem spec;planten;voorjaar;weilanden;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Enkele bloemen van de paardenbloem in verschillende stadia van ontwikkeling. Eerst zijn diverse bloemen te zien die beginnen open te gaan. De kelkbladeren zijn teruggevouwen. In de achtergrond is een bij te herkennen die bloemen bezoekt. Daarna komen enkele bloemhoofden in beeld, in close-up. De bloemhoofden zijn in verschillende stadia van ontwikkeling. Er is een open bloem te zien, van onderaf; een gesloten bloemknop; een bloemknop waarbij de eerste kroonbladeren te onderscheiden zijn, en een bloemhoofd met beginnende pluis. Tenslotte komen twe volledig geopende bloemen in beeld in close-up. De meeldraden waaieren uit. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048586|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048606.1048591.VKH0378_042_3-NAT00Z034OG.mp4
oai:openimages.eu:1048550|"Bloemhoofd van paardenbloem spec in detail"||"Angiospermae;Asteraceae;Embryophyta;Spermatopsida;Taraxacum spec;bedektzadigen;buitenopname;close;composieten;cultuurlandschappen;exterieur;extreem close;flora;landplanten;ochtend;paardebloem spec;planten;voorjaar;weilanden;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een bloemhoofd van een bloeiende paardenbloem in close-up. De bloem is nog niet geheel open. Daarna is een bloemhoofd te zien waarbij de gele lintbloemen zich als het ware uit het bloemhoofd draaien. Tenslotte zijn de omlaag gekrulde bladeren van het kroontje zichtbaar. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048550|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048559.1048554.VKH0378_053_3-NAT00Z037B8.mp4
oai:openimages.eu:1048485|"Gewone vlier in bosrand"||"Adoxaceae;Angiospermae;Embryophyta;Sambucus;Sambucus nigra;Spermatopsida;bedektzadigen;bossen;buitenopname;close;exterieur;extreem close;flora;gewone  vlier;landplanten;landschappen;middag;moerassen;muskuskruidfamilie;planten;totaal;vennen;vlier;zaadplanten;zomer"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een grote hoeveelheid gewone vlier in een bosrand. Eerst is een aantal struiken vol in beeld. Vervolgens komt een van de struiken nadrukkelijker in beeld. Hier en daar zijn bloemschermen in ontwikkeling. Er komt een tak met een bloemscherm in beeld. Tenslotte is een klein groepje bladeren van de vlier te zien. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Boris Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048485|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048510.1048489.VKH0381_042_5-NAT00Z034PO.mp4
oai:openimages.eu:1048501|"Begraasd landschap vol uitgebloeide paardenbloemen spec"||"Angiospermae;Asteraceae;Embryophyta;Spermatopsida;Taraxacum spec;bedektzadigen;buitenopname;composieten;cultuurlandschappen;exterieur;flora;landplanten;landschappen;ochtend;paardebloem spec;planten;voorjaar;weilanden;wijd;zaadplanten"|"Clip gemaakt in de natuur uit de collectie van Stichting Natuurbeelden (www.natuurbeelden.nl)."|"Een begraasd landschap met een zee van paardenbloemen in pluis. Er zijn ook bloeistengels te zien waarbij de pluis al is uitgewaaid. In de achtergrond is een bomenrij. De lucht is blauw. Diverse kaders. Samengestelde clip."|"Veldkijker (producent);Willem Berents (camera);Stichting Natuurbeelden"|2017-07-21|https://www.openbeelden.nl/media/1048501|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/48/1048521.1048506.VKH0381_019_3-NAT00Z034PN.mp4
