oai:openimages.eu:79569|"Internationale race voor bak- en transportfietsen"|"Weeknummer: 79-37"|bakfietsen;wedstrijden|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1979-01-01|https://www.openbeelden.nl/media/79569|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/79/79588.79568.BG_10680.mp4
oai:openimages.eu:79639|Tulpenvelden|"Weeknummer: 24-12"|kinderen;klederdrachten;tulpen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1924-05-01|https://www.openbeelden.nl/media/79639|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/79/79657.79638.BG_28277.mp4
oai:openimages.eu:79667|"Verdwijnende molens"|"Weeknummer: 23-21"|molens;Schermerpolder|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1924-11-24|https://www.openbeelden.nl/media/79667|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/79/79681.79666.BG_28373.mp4
oai:openimages.eu:79692|"Bloembollenvelden in bloei"|"Weeknummer: 24-09"|bollenvelden;hoveniers|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1924-05-01|https://www.openbeelden.nl/media/79692|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/79/79706.79691.BG_33586.mp4
oai:openimages.eu:79722|"De Elfstedentocht 1947"|"Weeknummer: 47-07"|schaatsen;wedstrijden;Elfstedentocht|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1947-02-08|https://www.openbeelden.nl/media/79722|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/79/79740.79721.BG_6679.mp4
oai:openimages.eu:56171|"Ajax voetbalkampioen van Nederland"|"Weeknummer: 37-22"|Ajax;Feyenoord|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1937-05-23|https://www.openbeelden.nl/media/56171|https://creativecommons.org/publicdomain/mark/1.0/|
oai:openimages.eu:79756|"Voor de 15e maal Fietsvierdaagse"|"Weeknummer: 80-30"|fietsen;Fietsvierdaagse|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1980-01-01|https://www.openbeelden.nl/media/79756|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/79/79793.79755.BG_9537.mp4
oai:openimages.eu:79957|"Nieuwe kroonlijst voor historisch herenhuis"|"Weeknummer 76-16"|"bouwkunde;restauraties;woningen;Mannetje, J.G. 't"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1976-01-01|https://www.openbeelden.nl/media/79957|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/79/79971.79956.WEEKNUMMER761-HRE00013BFA.mp4
oai:openimages.eu:80006|"De Westfriese Flora"|"Weeknummer 76-09"|"beurzen;bloemen;bloemsierkunst;Westfriese Flora"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1976-01-01|https://www.openbeelden.nl/media/80006|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80021.80005.WEEKNUMMER760-HRE00020B77.mp4
oai:openimages.eu:80061|"Traditionele nieuwjaarsduik"|"Weeknummer 73-02"|jaarwisselingen;zwemmen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1973-01-01|https://www.openbeelden.nl/media/80061|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80076.80060.WEEKNUMMER730-HRE0000CB17.mp4
oai:openimages.eu:80085|"1971 uitgeleid, 1972 knallend begonnen"|"Weeknummer 72-02"|jaarwisselingen;vuurwerk|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1971-12-31|https://www.openbeelden.nl/media/80085|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80103.80084.WEEKNUMMER720-HRE00016C59.mp4
oai:openimages.eu:80120|Aardappelverwerkingsbedrijf|"Weeknummer 71-32"|aardappelen;fabrieken;openingen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1971-08-01|https://www.openbeelden.nl/media/80120|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80161.80119.WEEKNUMMER713-HRE00015B0B.mp4
oai:openimages.eu:80138|"Opleiding tot molenaar"|"Weeknummer 71-09"|"examens;molenaars;molens;Zaanse Schans"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1971-02-01|https://www.openbeelden.nl/media/80138|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80173.80137.WEEKNUMMER710-HRE0000D0D8.mp4
oai:openimages.eu:80279|Kerstboomverbranding|"Weeknummer 67-02"|jaarwisselingen;kerstbomen;vuur|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1966-12-31|https://www.openbeelden.nl/media/80279|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80320.80278.WEEKNUMMER670-HRE00015EFB.mp4
oai:openimages.eu:80306|"Plastic bloemen"|"Weeknummer 67-04"|bloementeelt;supermarkten;tulpen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1967-01-01|https://www.openbeelden.nl/media/80306|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80365.80305.WEEKNUMMER670-HRE00015EF4.mp4
oai:openimages.eu:80404|"Westfriese Flora"|"Weeknummer 64-09"|"bloemen;tentoonstellingen;Westfriese Flora"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1964-02-01|https://www.openbeelden.nl/media/80404|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80419.80403.WEEKNUMMER640-HRE00029A86.mp4
oai:openimages.eu:80428|"Wadlopen naar Schiermonnikoog"|"Weeknummer 63-23"|wadlopen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1963-06-01|https://www.openbeelden.nl/media/80428|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80444.80427.WEEKNUMMER632-HRE00015A9F.mp4
oai:openimages.eu:80485|"Kaasmeisjes naar Engeland"|"Weeknummer 60-17"||"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1960-04-18|https://www.openbeelden.nl/media/80485|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80499.80484.WEEKNUMMER601-HRE000299FD.mp4
oai:openimages.eu:80510|"Finjollen en Flying Dutchmen bekampen elkaar op de Loosdrechtse Plassen"|"Weeknummer 60-17"|"zeilen;Sleeswijk, Hans"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1960-04-17|https://www.openbeelden.nl/media/80510|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80550.80509.WEEKNUMMER601-HRE000299F8.mp4
oai:openimages.eu:80610|"Keuring van Fries stamboekvee in Leeuwarden"|"Weeknummer 59-37"|koeien|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1959-09-08|https://www.openbeelden.nl/media/80610|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80652.80609.WEEKNUMMER593-HRE0001D3B6.mp4
oai:openimages.eu:80631|"Verspringen met polsstok"|"Weeknummer 59-34"|polsstokverspringen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1959-08-15|https://www.openbeelden.nl/media/80631|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80676.80630.WEEKNUMMER593-HRE00015377.mp4
oai:openimages.eu:80661|"De 325ste verjaardag van de Schermerpolder"|"Weeknummer 58-37"|jubilea;molens;optochten;polders;vee|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1958-09-03|https://www.openbeelden.nl/media/80661|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80726.80660.WEEKNUMMER583-HRE00015A2E.mp4
oai:openimages.eu:80693|"Frieslands trots, het stamboekvee"|"Weeknummer 57-42"|"koeien;stieren;Linthorst Homan, Henri Peter"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1957-10-02|https://www.openbeelden.nl/media/80693|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80738.80692.WEEKNUMMER574-HRE0001B0BA.mp4
oai:openimages.eu:80813|"Middelbare scholier, hogeschoolrijder-op-een-wiel"|"Weeknummer 56-14"|fietsen;leerlingen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1956-03-09|https://www.openbeelden.nl/media/80813|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80836.80812.WEEKNUMMER561-HRE0000D707.mp4
oai:openimages.eu:80868|"Weer draaiende wieken in Warnsveld"|"Weeknummer 56-17"|molens|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1956-04-14|https://www.openbeelden.nl/media/80868|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80884.80867.WEEKNUMMER561-HRE0000D706.mp4
oai:openimages.eu:80959|"De tweede Traversée d'Amsterdam voor kano's"|"Weeknummer 53-24"|grachten|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1953-01-01|https://www.openbeelden.nl/media/80959|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/80/80973.80958.WEEKNUMMER532-HRE00018495.mp4
oai:openimages.eu:81019|"De haringvloot gereed voor de jacht"|"Weeknummer 52-21"|havens;schilderen;vissersschepen;vlaggetjesdag|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1952-05-01|https://www.openbeelden.nl/media/81019|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/81/81033.81018.WEEKNUMMER522-HRE00016210.mp4
oai:openimages.eu:81072|"Roeitocht door de Amsterdamse grachten"|"Weeknummer 51-39"|grachten;roeiboten;roeien|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1951-09-01|https://www.openbeelden.nl/media/81072|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/81/81087.81071.WEEKNUMMER513-HRE00016BC7.mp4
oai:openimages.eu:81121|"In Spaarndam arriveert het grootste palingschip ter wereld"|"Weeknummer 50-39"|paling;vissersschepen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1950-09-20|https://www.openbeelden.nl/media/81121|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/81/81137.81120.WEEKNUMMER503-HRE0000E8D7.mp4
oai:openimages.eu:81149|"In Neerlands bloementuin: de tulpenrallye naar Noordwijk"|"Weeknummer 49-18"|auto's;bloembollen;bloemen;bollenvelden;Tulpenrally|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1949-05-01|https://www.openbeelden.nl/media/81149|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/81/81163.81148.WEEKNUMMER491-HRE0001C2E8.mp4
oai:openimages.eu:81302|"Gecondenseerde melk voor export"|"Weeknummer 47-03"|"fabrieken;melk;zuivelindustrie;Coöperatieve Condensfabriek Friesland"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1947-01-13|https://www.openbeelden.nl/media/81302|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81316.81301.WEEKNUMMER470-HRE000158A4.mp4
oai:openimages.eu:81326|"Voetbalkampioen Haarlem 1946"|"Weeknummer 46-29"|"voetbal;Smit, Kick;FC Haarlem;NK"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1946-07-01|https://www.openbeelden.nl/media/81326|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81340.81325.WEEKNUMMER462-HRE00013942.mp4
oai:openimages.eu:81399|"Opening van een gerestaureerde poldermolen"|"Weeknummer 39-47"|molens;openingen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1939-11-18|https://www.openbeelden.nl/media/81399|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81432.81398.WEEKNUMMER394-HRE0000D66E.mp4
oai:openimages.eu:81519|"Meisjes van de huishoudschool bakken oliebollen"|"Weeknummer 36-11"|inzamelingen;leerlingen;wethouders|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1936-03-10|https://www.openbeelden.nl/media/81519|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81533.81518.WEEKNUMMER361-HRE000124B2.mp4
oai:openimages.eu:81580|Ploegdemonstratie|"Weeknummer 35-31"|paarden;tractoren|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1935-07-24|https://www.openbeelden.nl/media/81580|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81595.81579.WEEKNUMMER353-HRE0001DAC2.mp4
oai:openimages.eu:81607|"In bedrijf stellen van een nieuwe watermolen"|"Weeknummer 34-50"|molens;watermolens|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1934-11-11|https://www.openbeelden.nl/media/81607|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81621.81606.WEEKNUMMER345-HRE0000D1D5.mp4
oai:openimages.eu:81658|"Koeien naar de wei"|"Weeknummer 31-08"|koeien;lente|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1931-05-01|https://www.openbeelden.nl/media/81658|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81680.81657.WEEKNUMMER310-HRE0001565E.mp4
oai:openimages.eu:81798|Kermis|"Weeknummer 25-30"|consumptieijs;kermissen;klederdrachten;lederindustrie;ophaalbruggen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1925-10-03|https://www.openbeelden.nl/media/81798|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/81/81817.81797.WEEKNUMMER253-HRE0000C805.mp4
oai:openimages.eu:82619|"3 jaar bouwen in 2 minuten"|||"Gedurende de bouw van het gebouw van Beeld en Geluid is met een webcam elke dag elk uur een foto gemaakt."|"B.E.A.R. / Nederlands Instituut voor Beeld en Geluid"|2011-05-26|https://www.openbeelden.nl/media/82619|https://creativecommons.org/licenses/by-nc-nd/3.0/nl/|https://www.openbeelden.nl/files/82/82635.82618.Bouw_Beeld_en_Geluid.mp4
oai:openimages.eu:82662|"Een kijkje in Beeld en Geluid"|||"Als je het gebouw van Beeld en Geluid binnengaat, wat kom je dan tegen?"|"Boogie-men / Hans Wessels / Urbi & Orbi / Nederlands Instituut voor Beeld en Geluid"|2011-05-27|https://www.openbeelden.nl/media/82662|https://creativecommons.org/licenses/by-nc-nd/3.0/nl/|https://www.openbeelden.nl/files/82/82676.82661.Madurodam_940_X_528.mp4
oai:openimages.eu:83394|"Onthulling Beeld en Geluid maquette in Madurodam"||"madurodam;beeld en geluid"|"Een registratie van de onthulling van de Beeld en Geluid maquette in Madurodam."|"Maarten Brinkerink (camera) / Randy Thijssen (montage)"|2011-05-31|https://www.openbeelden.nl/media/83394|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/83/83410.83393.Onthulling.mp4
oai:openimages.eu:84919|"Congres van Dolle Mina's "|"Weeknummer: 70-15"|"betogingen;cameralieden;conferenties;spandoeken;vrouwenemancipatie;Duijn, Roel van;Dolle Mina"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1970-04-04|https://www.openbeelden.nl/media/84919|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/84/84933.84918.BG_32213.mp4
oai:openimages.eu:85003|"Het voorlezen van de nieuwe grondwet"|"Weeknummer 22-14"|gemeentehuizen;grondwetten;publiek;trams;vrouwen;vrouwenemancipatie|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1922-12-30|https://www.openbeelden.nl/media/85003|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/85/85017.85002.WEEKNUMMER221-HRE0000CF85.mp4
oai:openimages.eu:85090|"Afstandsrit voor dames"|"Weeknummer 28-26"|paarden;paardensport;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1928-11-01|https://www.openbeelden.nl/media/85090|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/85/85104.85089.WEEKNUMMER282-HRE00015675.mp4
oai:openimages.eu:85115|"Landdag van de internationale vrouwenbond"|"Weeknummer 28-21"|vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1928-01-01|https://www.openbeelden.nl/media/85115|https://creativecommons.org/publicdomain/mark/1.0/|
oai:openimages.eu:84894|"Protestmeeting ontslag gehuwde ambtenares"|"Weeknummer: 23-21"|"ambtenaren;arbeidsconflictenbetogingen;emancipatie;huwelijken;mode;ontslagen;vrouwen;Bakker-Nort;Groeneweg, Suze;Westerman, Johanna;Wijnaendts Francken-Dijserinck, W."|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1923-01-01|https://www.openbeelden.nl/media/84894|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/84/84908.84893.BG_18836.mp4
oai:openimages.eu:85033|"Eerste(?) veldloopdag in Nederland"|"Weeknummer 22-13"|"atletiek;duinen;kleding;mannen;mode;padvinderij;publiek;vrouwen;vrouwenemancipatie;Boer, P. de;Gelder, D. van;Geresse, Id W.;Haagse Atletiek Vereniging;HAV"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1922-10-15|https://www.openbeelden.nl/media/85033|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/85/85048.85032.WEEKNUMMER221-HRE0000CF87.mp4
oai:openimages.eu:85507|"Bij de spoorwegen spreken de vrouwen mee"|"Weeknummer 59-32"|spoorwegovergangen;vrouwen;NS|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1959-07-30|https://www.openbeelden.nl/media/85507|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85525.85506.WEEKNUMMER593-HRE00015371.mp4
oai:openimages.eu:85565|"""Straatdoop"" van vrouwelijke agenten"|"Weeknummer 55-04"|politieagenten;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1955-01-17|https://www.openbeelden.nl/media/85565|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85580.85564.WEEKNUMMER550-HRE0000D8E0.mp4
oai:openimages.eu:85595|Damesvoetbalwedstrijd|"Weeknummer 55-06"|voetbal;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1955-01-01|https://www.openbeelden.nl/media/85595|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85609.85594.WEEKNUMMER550-HRE0000D8D8.mp4
oai:openimages.eu:85628|"Een vrouw als edelsmid, mozaïken van kralen"|"Weeknummer 54-04"|edelsmeden;mozaïeken;sieraden;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1954-01-01|https://www.openbeelden.nl/media/85628|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85642.85627.WEEKNUMMER540-HRE0001F1B3.mp4
oai:openimages.eu:85658|"Op stap met de vrouwelijke politie"|"Weeknummer 53-49"|politieagenten;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1953-12-01|https://www.openbeelden.nl/media/85658|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85672.85657.WEEKNUMMER534-HRE00016973.mp4
oai:openimages.eu:85697|"Dames bosloop in de omgeving van Kraantje Lek"|"Weeknummer 50-13"|hardlopen;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1950-03-26|https://www.openbeelden.nl/media/85697|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85712.85696.WEEKNUMMER501-HRE0000E7F9.mp4
oai:openimages.eu:85980|"Lustrumviering van de vrouwelijke studenten"|"Weeknummer 50-05"|gezelschapsspelen;jubilea;optochten;sjoelen;studenten;studentenverenigingen;vrouwen|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1950-01-26|https://www.openbeelden.nl/media/85980|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/85/85995.85979.WEEKNUMMER500-HRE0000D51F.mp4
oai:openimages.eu:86042|"Inspectie van het Vrouwelijke Hulpcorps"|"Weeknummer 45-51"|"militaire oefeningen;vrouwen;krijgsmacht Nederland"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1945-12-01|https://www.openbeelden.nl/media/86042|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/86/86056.86041.WEEKNUMMER455-HRE0000DE8A.mp4
oai:openimages.eu:86068|"Korps Vrouwelijke Vrijwilligers"|"Weeknummer 40-11"|"hulpverlening;vrouwen;Korps Vrouwelijke Vrijwilligers"|"Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd."|"Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder)"|1940-03-09|https://www.openbeelden.nl/media/86068|https://creativecommons.org/publicdomain/mark/1.0/|https://www.openbeelden.nl/files/86/86084.86067.WEEKNUMMER401-HRE00016BC5.mp4
