oai:openimages.eu:1003690|"Jean-Jacques Hublin on human evolution"||"Palaeontology;Evolution;Species;Homo sapiens;Hunter-gatherer;Natural history;Archaeology;Paleoarchaeology;Prehistory;History"|"Jean-Jacques Hublin talking about evolution of the human species and the question what makes us so dangerous."||VPRO|2016-07-05|https://www.openbeelden.nl/media/1003690|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003694.Jean-Jacques_Hublin.mp4|
oai:openimages.eu:1003714|"Quantum physicist Juan Maldacena on the new quantum-reality theory"||"Physics;Theoretical physics;Holographic principle;Space-time;Wormhole;Black holes;Quantum theory;Quantum physics"|"Juan Maldacena, a quantum physicist at the Institute of Advanced Study (IAS), on a new quantum-reality theory. He is often called 'the new Einstein'."||VPRO|2016-02-21|https://www.openbeelden.nl/media/1003714|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003718.Juan_Maldacena.mp4|
oai:openimages.eu:1003627|"Chemist Hans Clevers replaces worn-down body parts with organoids created outside the body"||"Stem cells;Organoids;Genetics;Biology;Cells;DNA;Cancer;Developmental biology;Medical biology;Health;Life"|"Dutch chemist Hans Clevers makes organoids (living organs outside the body) out of stem cells. If every human body part can be replaced by organoids, what defines a human?"||VPRO|1960-01-01|https://www.openbeelden.nl/media/1003627|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003631.Hans_Clevers.mp4|
oai:openimages.eu:1003648|"Jan Wei Pan on quantum weirdness"||"Quantum theory;Quantum technology;Quantum computer;Space;Satellites;quantum entanglement;Elementary particles;Communication;Computing"|"Chinese quantum physicist Jan Wei Pan on how the Chinese are exploring the quantum world and the launch of the first quantum satellite."||VPRO|2016-08-24|https://www.openbeelden.nl/media/1003648|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003652.Jian-Wei_Pan.mp4|
oai:openimages.eu:1003511|"Hani Hayajneh on pre-islamic cultures and languages"||"Languages;Middle East;Islam;Pre islamic culture;Archaeologists;Sociology;History;Semitic languages;Semiology;Nabataeans;Arts;Culture"|"Building peace in the Middle East through a better understanding of pre-islamic languages and cultures"||VPRO|2015-11-06|https://www.openbeelden.nl/media/1003511|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003515.Hani_Hayajneh.mp4|
oai:openimages.eu:1003530|"Innovator Susant Pattnaik on how to impact your local community"||"Innovation behaviour;Entrepreneur;Innovator;Technology;local challenges;Creative thinking;Future society;Empowerment"|"Susant Pattnaik talks about how he wants to tackle local challenges and what the future will bring if a next generation starts innovating"||VPRO|2016-09-11|https://www.openbeelden.nl/media/1003530|https://creativecommons.org/licenses/by-sa/3.0/nl/||
oai:openimages.eu:1003237|"Donald Hoffman on what reality is"||"Cognition;Psychology;Religion;Reality;Virtual reality;Universe;Evolution;Game theory;consciousness;Brain;Quantum theory;Computational neuroscience;Visual perception;Space-time"|"Cognitive scientist Donald Hoffman talks about how evolution and quantum physics can let us experience other realities than we think."||VPRO|2016-05-01|https://www.openbeelden.nl/media/1003237|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/03/1003241.Donald_Hoffman.mp4|
oai:openimages.eu:1002986|"Guy Consolmagno"||"Astrophysics;Astronomy;Astronomical observatories;Planets;Stars;Meteorites;Jesuits;Vatican;Religion;Galileo Galilei;Pierre Simon Laplace;Isaac Newton;Galaxies;History;Church;Pope Francis;Extraterrestrial life"|"Pope's astronomer Brother Guy Consolmagno on combining his belief in God as Director of the Vatican Observatory with his knowledge of meteorites, older than our planet."||VPRO|2015-12-17|https://www.openbeelden.nl/media/1002986|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/02/1002990.Guy_Consolmagno.mp4|
oai:openimages.eu:1001921|"Michel Poulain hunting for the secret of a long and healthy life"||"Longevity;Health;Elderly;Genes;Blue Zones;Demography;Centenarians;Life style;Population;Elixir for life"|"Demographer wants to find the elixir for life by studying communities with super old and healthy people"||VPRO|2016-06-20|https://www.openbeelden.nl/media/1001921|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001925.Michel_Poulain.mp4|
oai:openimages.eu:1002043|"Psychologist Charles Spence on fooling and reinforcing your senses"||"Psychology;Experiments;Sensory systems;Environment;Neuroscience;Brain"|"British experimental psychologist Charles Spence on reprogramming and enhancing your senses."||VPRO|2016-06-26|https://www.openbeelden.nl/media/1002043|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/02/1002047.Charles_Spence.mp4|
oai:openimages.eu:1002054|"Joanna Aizenberg"||"Materials;Material science;Biomimetics;Natural sciences;Evolution;Organisms;Architecture;Technology;Design;Nanotechnology"|"Material scientist Joanna Aizenberg is an international pioneering in the creation of new, adaptive materials inspired by nature."||VPRO|2016-09-21|https://www.openbeelden.nl/media/1002054|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/02/1002058.Joanna_Aizenberg.mp4|
oai:openimages.eu:1001894|"Martin Rees on the future of man in the cosmos"||"Cosmology;Human settlements;Evolution;Extraterrestrials;Earth;Future;Technology;Space;Civilization;Future society;Artificial intelligence;Machines"|"UK's Astronomer Royal reflects on the future of humanity in the cosmos"||VPRO|2016-11-27|https://www.openbeelden.nl/media/1001894|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001898.Martin_Rees.mp4|
oai:openimages.eu:1001766|"Math genius Artur Avila about calming chaos"||"Mathematics;Dynamical systems;Planets;Weather;Population dynamics;Applied mathematics;Arts;Mathematical logic;Mind"|"Brazilian math genius Artur Avila searching for ways to understand chaos in complex dynamic systems that evolve over time such as planets moving around a star or a population of organisms growing or declining over time."||VPRO|2016-03-01|https://www.openbeelden.nl/media/1001766|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001770.Artur_Avila.mp4|
oai:openimages.eu:1001741|"Trond Helge Torsvik"||"Geodynamics;Geophysics;Earth (planet);Earth sciences;Volcanoes;Tectonics;Palaeogeology;Pangea;Continental drift;Continents"|"A modern day Jules Verne, Norwegian geophysicist Trond Helge Torsvik wants to reconstruct the evolution of the earth and to answer the question why the earth is the only planet with plate tectonics. What makes the earth so special?"||VPRO|2016-05-10|https://www.openbeelden.nl/media/1001741|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001745.Trond_Helge_Torsvik.mp4|
oai:openimages.eu:1001533|"Sara Seager on finding exoplanets and life in the universe"||"Astrophysics;Universe;Exoplanets;Extraterrestrial life;Solar system;Galaxies;Planets"|"Exoplanet hunter Sara Seager talks about her pioneering work in finding exoplanets, planets that orbit stars other than the sun, her search for extraterrestrial life in the universe and the future of exoplanetary science."||VPRO|2016-04-26|https://www.openbeelden.nl/media/1001533|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001537.Sara_Seager.mp4|
oai:openimages.eu:1001563|"George Whitesides on the world of chemistry shaping our future"||"Chemistry;Nanotechnology;Origin of life;Technology;Future society;Human species;Universe;Health;Creative thinking"|"Chemist and nanoscientist George Whitesides on the impact science and technology will have on the future of human kind"||VPRO|2017-01-20|https://www.openbeelden.nl/media/1001563|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001567.George_Whitesides.mp4|
oai:openimages.eu:1001466|"Element hunter Yuri Oganessian on creating new chemical elements"||"Nuclear physics;Periodic table of the elements;Chemical elements;Elementary particles;Particle physics"|"Russian nuclear physicist Yuri Oganessian from the world renowned nuclear lab in Russia's Dubna welcomes the first non-Russian film crew at his lab, talking on how to find new chemical elements."||VPRO|2016-03-20|https://www.openbeelden.nl/media/1001466|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001470.Yuri_Oganessian.mp4|
oai:openimages.eu:1001487|"Erik Demaine, the genius that plays for a living"||"Algorithms;Problem solving;Mathematics;Game theory;Video games;Games;Design;Geometry;Origami;Arts"|"Mathematician Erik Demaine talks about understanding complex problems and design solutions through play and gaming."||VPRO|2016-04-21|https://www.openbeelden.nl/media/1001487|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001491.Erik_Demaine.mp4|
oai:openimages.eu:1001158|"Biochemist Lee Cronin on creating artificial life"||"Life sciences;Life;Evolution;Molecular biology;Molecules;Synthetic life;Origin of life;Computers;Chemistry;Drugs"|"Biochemist Lee Cronin of the Univesity of Glasgow about his quest for creating synthetic life and the possibilities of printing molecules."||VPRO|1960-01-01|https://www.openbeelden.nl/media/1001158|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001162.Lee_Cronin.mp4|
oai:openimages.eu:1001176|"Nicky Clayton on the theory of mind"||"Psychology;Intelligence;Mind;Theory of mind;Animals;Thinking;Memory;Cognition;Birds;Arts;Dance"|"British psychologist Nicky Clayton on the theory of mind. What is thinking? How do people and animals think?"||VPRO|2016-06-22|https://www.openbeelden.nl/media/1001176|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001180.Nicky_Clayton.mp4|
oai:openimages.eu:1001004|"Networks expert Jennifer Chayes on how the world of technology will shape our future"||"Information;Information technology;Technology;Future society;Computer networks;Networks;Artificial intelligence;Connectivity;Social media;The Mind of the Universe;Knowledge;Microsoft"|"An influential computer scientist reflecting on how networks and the world of technology will impact our future lives."||VPRO|1960-01-01|https://www.openbeelden.nl/media/1001004|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/01/1001008.Jennifer_Chayes.mp4|
oai:openimages.eu:1000986|"Yoshua Bengio on intelligent machines"||"Artificial intelligence;Information;Information technology;Technology;Machine learning;Deep learning;Computer networks;Neural networks;Intelligence;Brain;Learning;Algorithms;Machines;Robotics;Mind;Emotions;Computers;Mathematics;Illusionist"|"Canadian computer scientist Yoshua Bengio on artificial intelligence and how we can create thinking and learning machines through algorithms."||VPRO|1960-01-01|https://www.openbeelden.nl/media/1000986|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/00/1000990.Yoshua_Bengio.mp4|
oai:openimages.eu:1000836|"George Church on the revolution in and future of dna editing"||"Genetics;Biotechnology;Life sciences;Creative thinking;Genes;Gene editing;Creator;Medical sciences;Genome;dna;Gene technology;Brain;Universe;Galaxies"|"Geneticist and bio-engineer George Church interviewed in his office talking about what motivates him, the current revolution in dna editing and the implications for the future of mankind."||VPRO|1960-01-01|https://www.openbeelden.nl/media/1000836|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/00/1000840.George_Church.mp4|
oai:openimages.eu:1000452|"Space pioneer Rick Tumlinson on colonizing space"||"Space;Space exploration;Planets;Colonization;Human settlements;Space technology;Space sciences;Asteroid mining;Dreamer;Future society"|"Rick Tumlinson on colonizing space and our future work and life on other planets."||VPRO|2016-10-02|https://www.openbeelden.nl/media/1000452|https://creativecommons.org/licenses/by-sa/3.0/nl/|https://www.openbeelden.nl/files/10/00/1000456.Rick_Tumlinson.mp4|
oai:openimages.eu:82707|"California Dreaming"|||"California is a strong brand, the state of new beginnings, dreams and movie stars, of surfers and a wonderful climate. But the Golden State is bankrupt and the city of Los Angeles is running out of cash. Public services are being cut and unemployment keeps rising. At the same time, optimism, entrepreneurship and the belief in the power of America are stronger than ever."||"VPRO tegenlicht"|2011-05-28|https://www.openbeelden.nl/media/82707|https://creativecommons.org/licenses/by-nc-sa/3.0/nl/|https://www.openbeelden.nl/files/82/82721.82706.CaliforniaDreamingCClicense40.mp4|https://www.openbeelden.nl/files/82/82717.82706.CaliforniaDreamingCClicense40.ogv
oai:openimages.eu:84215|"Stay'in alive in Jo'burg"|||"Johannesburg is the largest economic metropolis in Africa. Downtown Johannesburg, however, is one of the world's most violent places. Most offi ce buildings have been vacated or squatted and are occupied by various groups of illegal Africans from neighbouring countries. Thousands of fortune seekers are trying to build a new life in this anarchist urban jungle. Meanwhile, the city is preparing for the World Cup soccer 2010, an important opportunity for Johannesburg to present itself to the world. The city centre needs to be cleaned up, and everything is being done to make sure that this major event will run smoothly. But will it succeed? And what will be the consequences for the thousands of immigrants in the city center? Rob Schröder visited Johannesburg repeatedly since January 2008 to document the changes. Is it possible to control this city of hope and fear, and to transform its center into a safe and acceptable place to live? And how does anyone survive in Johannesburg at all?"||"VPRO holland doc "|2011-06-12|https://www.openbeelden.nl/media/84215|https://creativecommons.org/licenses/by-nc-sa/3.0/nl/|https://www.openbeelden.nl/files/84/84229.84214.stayinaliveinjoburg.mp4|https://www.openbeelden.nl/files/84/84225.84214.stayinaliveinjoburg.ogv
oai:openimages.eu:84117|"I am Gurgaon: the new city in India"|||"Gurgaon is a satellite city outside of New Delhi. Its shiny facades symbolize India's unparalleled economic growth. Gurgaon was built at the turn of this century by the largest project developers in the world. What was a village 15 years ago has rapidly grown into a city of 1,4 million inhabitants, living in glossy apartment buildings, but with little or no infrastructure. How viable is this new type of city? Residents of the gated communities of this privatized society off er insights in their hopes and desires, and in the new self-confidence of the Indian middle class. Gradually, the consequences of the credit crunch appear. In this model city, the gap between rich and poor is growing, affecting the psyche of its inhabitants. Is Gurgaon a new Ponzi Scheme or the prototype for future mega cities all over India?"||"VPRO tegenlicht"|2011-06-11|https://www.openbeelden.nl/media/84117|https://creativecommons.org/licenses/by-nc-sa/3.0/nl/|https://www.openbeelden.nl/files/84/84132.84116.i_am_gurgaon.mp4|https://www.openbeelden.nl/files/84/84128.84116.i_am_gurgaon.ogv
oai:openimages.eu:83433|"metropolis coming to the city"|||"Andala, Maria, Nick and Dong Bing live in four different continents, but they all have one thing in common: they have decided to start a new life in the big city. For six months, the four newcomers are followed by our local Metropolis video correspondents."||"VPRO metropolis"|2011-06-05|https://www.openbeelden.nl/media/83433|https://creativecommons.org/licenses/by-nc-nd/3.0/nl/|https://www.openbeelden.nl/files/83/83448.83432.metropolis_coming_to_the_city.mp4|https://www.openbeelden.nl/files/83/83444.83432.metropolis_coming_to_the_city.ogv
